id_syndrome,nom_syndrome,description_synd,categorie_synd,organe_associe,id_syndrome_formule,id_formule,id_x,nom_link,nom_alternatif,description_form,indications,posologie,contre_indications,pharmacologie,toxicologie,composition,etudes_cliniques,remarques,categorie_form,date_creation,statut,id_y,plante_id,formule_id,role_formule,pourcentage_formule,id,nom_plant,nom_chinois,nom_latin,partie_utilisee,description,score_role
23,arthrose,,Vide de Yang,Rein,53,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,83,53,6,Ministre,10.3,53,,牛膝,Achyranthes bidentata,Racine,"Tonifie les Reins, active la circulation. Utilisé pour les douleurs lombaires et les troubles articulaires.",7
23,arthrose,,Vide de Yang,Rein,53,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,84,44,6,Ministre,10.3,44,,白术,Atractylodes macrocephala,Rhizome,"Tonifie la Rate, élimine l'humidité. Utile en cas de fatigue et de troubles digestifs.",7
23,arthrose,,Vide de Yang,Rein,53,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,85,11,6,Conseiller,6.9,11,,当归,Angelica sinensis,Racine,"Tonifie et harmonise le Sang. Utilisée pour les troubles menstruels, l'anémie, les douleurs localisées et les problèmes de circulation.",4
23,arthrose,,Vide de Yang,Rein,53,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,86,34,6,Conseiller,10.3,34,,肉桂,Cinnamomum cassia,Écorce,"Réchauffe le corps, tonifie le Yang. Utile en cas de frilosité et de douleurs articulaires.",4
23,arthrose,,Vide de Yang,Rein,53,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,87,22,6,Conseiller,6.9,22,,人参,Panax ginseng,Racine,"Tonifiant général, améliore l'énergie, réduit le stress et renforce l'immunité.",4
23,arthrose,,Vide de Yang,Rein,53,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,88,33,6,Conseiller,6.9,33,,川芎,Ligusticum wallichii,Rhizome,"Active la circulation sanguine, soulage les douleurs. Utilisé pour les maux de tête et les règles douloureuses.",4
23,arthrose,,Vide de Yang,Rein,53,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,89,17,6,Conseiller,6.9,17,,茯苓,Poria cocos,Sclérote,"Diurétique, élimine l'humidité, renforce la Rate. Utilisé pour les œdèmes et les troubles digestifs.",4
23,arthrose,,Vide de Yang,Rein,53,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,90,19,6,Conseiller,6.9,19,,白芍,Paeonia lactiflora,Racine,"Nourrit le Sang, calme les spasmes. Indiquée pour les règles douloureuses et l'agitation nerveuse.",4
23,arthrose,,Vide de Yang,Rein,53,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,91,18,6,Ambassadeur,6.9,18,,甘草,Glycyrrhiza uralensis,Racine,"Anti-inflammatoire, harmonise les formules. Traite les troubles digestifs et les inflammations.",2
24,arthrose des membres inférieurs,,Vide de Yang,Rein,55,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,82,21,6,Empereur,13.8,21,,杜仲,Eucommia ulmoides,Écorce,"Renforce les tendons et les os, tonifie les Reins. Utile en cas de lombalgies et faiblesse articulaire.",10
24,arthrose des membres inférieurs,,Vide de Yang,Rein,55,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,83,53,6,Ministre,10.3,53,,牛膝,Achyranthes bidentata,Racine,"Tonifie les Reins, active la circulation. Utilisé pour les douleurs lombaires et les troubles articulaires.",7
24,arthrose des membres inférieurs,,Vide de Yang,Rein,55,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,84,44,6,Ministre,10.3,44,,白术,Atractylodes macrocephala,Rhizome,"Tonifie la Rate, élimine l'humidité. Utile en cas de fatigue et de troubles digestifs.",7
24,arthrose des membres inférieurs,,Vide de Yang,Rein,55,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,85,11,6,Conseiller,6.9,11,,当归,Angelica sinensis,Racine,"Tonifie et harmonise le Sang. Utilisée pour les troubles menstruels, l'anémie, les douleurs localisées et les problèmes de circulation.",4
24,arthrose des membres inférieurs,,Vide de Yang,Rein,55,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,86,34,6,Conseiller,10.3,34,,肉桂,Cinnamomum cassia,Écorce,"Réchauffe le corps, tonifie le Yang. Utile en cas de frilosité et de douleurs articulaires.",4
24,arthrose des membres inférieurs,,Vide de Yang,Rein,55,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,87,22,6,Conseiller,6.9,22,,人参,Panax ginseng,Racine,"Tonifiant général, améliore l'énergie, réduit le stress et renforce l'immunité.",4
24,arthrose des membres inférieurs,,Vide de Yang,Rein,55,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,88,33,6,Conseiller,6.9,33,,川芎,Ligusticum wallichii,Rhizome,"Active la circulation sanguine, soulage les douleurs. Utilisé pour les maux de tête et les règles douloureuses.",4
24,arthrose des membres inférieurs,,Vide de Yang,Rein,55,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,89,17,6,Conseiller,6.9,17,,茯苓,Poria cocos,Sclérote,"Diurétique, élimine l'humidité, renforce la Rate. Utilisé pour les œdèmes et les troubles digestifs.",4
24,arthrose des membres inférieurs,,Vide de Yang,Rein,55,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,90,19,6,Conseiller,6.9,19,,白芍,Paeonia lactiflora,Racine,"Nourrit le Sang, calme les spasmes. Indiquée pour les règles douloureuses et l'agitation nerveuse.",4
24,arthrose des membres inférieurs,,Vide de Yang,Rein,55,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,91,18,6,Ambassadeur,6.9,18,,甘草,Glycyrrhiza uralensis,Racine,"Anti-inflammatoire, harmonise les formules. Traite les troubles digestifs et les inflammations.",2
25,arthrose vertébrale,,Vide de Yang,Rein,57,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,82,21,6,Empereur,13.8,21,,杜仲,Eucommia ulmoides,Écorce,"Renforce les tendons et les os, tonifie les Reins. Utile en cas de lombalgies et faiblesse articulaire.",10
25,arthrose vertébrale,,Vide de Yang,Rein,57,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,83,53,6,Ministre,10.3,53,,牛膝,Achyranthes bidentata,Racine,"Tonifie les Reins, active la circulation. Utilisé pour les douleurs lombaires et les troubles articulaires.",7
25,arthrose vertébrale,,Vide de Yang,Rein,57,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,84,44,6,Ministre,10.3,44,,白术,Atractylodes macrocephala,Rhizome,"Tonifie la Rate, élimine l'humidité. Utile en cas de fatigue et de troubles digestifs.",7
25,arthrose vertébrale,,Vide de Yang,Rein,57,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,85,11,6,Conseiller,6.9,11,,当归,Angelica sinensis,Racine,"Tonifie et harmonise le Sang. Utilisée pour les troubles menstruels, l'anémie, les douleurs localisées et les problèmes de circulation.",4
25,arthrose vertébrale,,Vide de Yang,Rein,57,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,86,34,6,Conseiller,10.3,34,,肉桂,Cinnamomum cassia,Écorce,"Réchauffe le corps, tonifie le Yang. Utile en cas de frilosité et de douleurs articulaires.",4
25,arthrose vertébrale,,Vide de Yang,Rein,57,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,87,22,6,Conseiller,6.9,22,,人参,Panax ginseng,Racine,"Tonifiant général, améliore l'énergie, réduit le stress et renforce l'immunité.",4
25,arthrose vertébrale,,Vide de Yang,Rein,57,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,88,33,6,Conseiller,6.9,33,,川芎,Ligusticum wallichii,Rhizome,"Active la circulation sanguine, soulage les douleurs. Utilisé pour les maux de tête et les règles douloureuses.",4
25,arthrose vertébrale,,Vide de Yang,Rein,57,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,89,17,6,Conseiller,6.9,17,,茯苓,Poria cocos,Sclérote,"Diurétique, élimine l'humidité, renforce la Rate. Utilisé pour les œdèmes et les troubles digestifs.",4
25,arthrose vertébrale,,Vide de Yang,Rein,57,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,90,19,6,Conseiller,6.9,19,,白芍,Paeonia lactiflora,Racine,"Nourrit le Sang, calme les spasmes. Indiquée pour les règles douloureuses et l'agitation nerveuse.",4
25,arthrose vertébrale,,Vide de Yang,Rein,57,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,91,18,6,Ambassadeur,6.9,18,,甘草,Glycyrrhiza uralensis,Racine,"Anti-inflammatoire, harmonise les formules. Traite les troubles digestifs et les inflammations.",2
26,artériosclérose,,Stases de Sang,Cœur,59,4,4,San Qi Dan Shen Chi Shao,C-Tonic,Mobilise le Sang et élimine les Stases,"palpitations, troubles coronariens, vascularites, vide de Qi et de Yin du Poumon/Cœur",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes.,Déconseillé aux femmes enceintes,,,,,,Cœur,,Validée,64,14,4,Empereur,40.0,14,,三七,Panax notoginseng,Racine,"Active la circulation sanguine, réduit les stases. Utilisé pour les troubles cardiaques et les douleurs thoraciques.",10
26,artériosclérose,,Stases de Sang,Cœur,59,4,4,San Qi Dan Shen Chi Shao,C-Tonic,Mobilise le Sang et élimine les Stases,"palpitations, troubles coronariens, vascularites, vide de Qi et de Yin du Poumon/Cœur",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes.,Déconseillé aux femmes enceintes,,,,,,Cœur,,Validée,65,15,4,Ministre,40.0,15,,丹参,Salvia miltiorrhiza,Racine,"Mobilise le Sang, traite les troubles coronariens et les inflammations vasculaires.",7
26,artériosclérose,,Stases de Sang,Cœur,59,4,4,San Qi Dan Shen Chi Shao,C-Tonic,Mobilise le Sang et élimine les Stases,"palpitations, troubles coronariens, vascularites, vide de Qi et de Yin du Poumon/Cœur",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes.,Déconseillé aux femmes enceintes,,,,,,Cœur,,Validée,66,19,4,Conseiller,20.0,19,,白芍,Paeonia lactiflora,Racine,"Nourrit le Sang, calme les spasmes. Indiquée pour les règles douloureuses et l'agitation nerveuse.",4
27,artériosclérose cérébrale,,Stases de Sang,Cœur,61,4,4,San Qi Dan Shen Chi Shao,C-Tonic,Mobilise le Sang et élimine les Stases,"palpitations, troubles coronariens, vascularites, vide de Qi et de Yin du Poumon/Cœur",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes.,Déconseillé aux femmes enceintes,,,,,,Cœur,,Validée,64,14,4,Empereur,40.0,14,,三七,Panax notoginseng,Racine,"Active la circulation sanguine, réduit les stases. Utilisé pour les troubles cardiaques et les douleurs thoraciques.",10
27,artériosclérose cérébrale,,Stases de Sang,Cœur,61,4,4,San Qi Dan Shen Chi Shao,C-Tonic,Mobilise le Sang et élimine les Stases,"palpitations, troubles coronariens, vascularites, vide de Qi et de Yin du Poumon/Cœur",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes.,Déconseillé aux femmes enceintes,,,,,,Cœur,,Validée,65,15,4,Ministre,40.0,15,,丹参,Salvia miltiorrhiza,Racine,"Mobilise le Sang, traite les troubles coronariens et les inflammations vasculaires.",7
27,artériosclérose cérébrale,,Stases de Sang,Cœur,61,4,4,San Qi Dan Shen Chi Shao,C-Tonic,Mobilise le Sang et élimine les Stases,"palpitations, troubles coronariens, vascularites, vide de Qi et de Yin du Poumon/Cœur",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes.,Déconseillé aux femmes enceintes,,,,,,Cœur,,Validée,66,19,4,Conseiller,20.0,19,,白芍,Paeonia lactiflora,Racine,"Nourrit le Sang, calme les spasmes. Indiquée pour les règles douloureuses et l'agitation nerveuse.",4
28,ascites,,Humidité,Rate,63,12,12,Si Miao Tang,Décoction des 4 Merveilles,Clarifie la chaleur. Assèche et transforme l'Humidité Chaleur.,"douleurs chaudes des chevilles et pieds, inflammations génitales, humidité Chaleur du Foyer Inférieur",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes.,Déconseillé aux femmes enceintes,,,,,,Humidité-Chaleur,,Validée,118,55,12,Empereur,25.0,55,,牡丹皮,Paeonia suffruticosa,Racine,"Rafraîchit le Sang, réduit les inflammations. Utilisée pour les fièvres et les troubles cutanés.",10
28,ascites,,Humidité,Rate,63,12,12,Si Miao Tang,Décoction des 4 Merveilles,Clarifie la chaleur. Assèche et transforme l'Humidité Chaleur.,"douleurs chaudes des chevilles et pieds, inflammations génitales, humidité Chaleur du Foyer Inférieur",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes.,Déconseillé aux femmes enceintes,,,,,,Humidité-Chaleur,,Validée,119,44,12,Ministre,25.0,44,,白术,Atractylodes macrocephala,Rhizome,"Tonifie la Rate, élimine l'humidité. Utile en cas de fatigue et de troubles digestifs.",7
28,ascites,,Humidité,Rate,63,12,12,Si Miao Tang,Décoction des 4 Merveilles,Clarifie la chaleur. Assèche et transforme l'Humidité Chaleur.,"douleurs chaudes des chevilles et pieds, inflammations génitales, humidité Chaleur du Foyer Inférieur",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes.,Déconseillé aux femmes enceintes,,,,,,Humidité-Chaleur,,Validée,120,52,12,Conseiller,25.0,52,,薏苡仁,Coix lacryma-jobi,Graine,"Élimine l'humidité, renforce la Rate. Utilisée pour les œdèmes et les troubles digestifs.",4
28,ascites,,Humidité,Rate,63,12,12,Si Miao Tang,Décoction des 4 Merveilles,Clarifie la chaleur. Assèche et transforme l'Humidité Chaleur.,"douleurs chaudes des chevilles et pieds, inflammations génitales, humidité Chaleur du Foyer Inférieur",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes.,Déconseillé aux femmes enceintes,,,,,,Humidité-Chaleur,,Validée,121,53,12,Ambassadeur,25.0,53,,牛膝,Achyranthes bidentata,Racine,"Tonifie les Reins, active la circulation. Utilisé pour les douleurs lombaires et les troubles articulaires.",2
29,asthénies,,Vide de Qi,Rate,65,2,2,Huang Qi,Astragale,Contribue à stimuler les défenses immunitaires,"asthénies, immunité insuffisante, fatigue physique/intellectuelle, vide de Qi et de Yin",2 gélules matin et soir avant les repas. Demander un avis médical en cas d’antécédents de cancer du sein ou de grossesse.,Déconseillé en cas de cancer du sein ou de grossesse,"Immunostimulante, Antioxydante, Hépato protectrice",Aucune toxicité (LD50 non détectable),,,,Immunité,,Validée,59,12,2,Empereur,100.0,12,,黄芪,Astragalus membranaceus,Racine,"Stimule les défenses immunitaires, tonifie le Qi. Indiquée en cas de fatigue, convalescence et faiblesse générale.",10
29,asthénies,,Vide de Qi,Rate,66,10,10,Si Jun Zi Tang,Décoction des 4 Gentilshommes,Tonifie le Qi de la Rate.,"asthénies, ballonnements, diarrhées chroniques, vide de Qi de la Rate",2 gélules matin et soir avant les repas. Déconseillé aux femmes ayant des antécédents de cancer du sein.,Déconseillé aux femmes ayant des antécédents de cancer du sein,,,,,,Rate,,Validée,111,22,10,Empereur,29.3,22,,人参,Panax ginseng,Racine,"Tonifiant général, améliore l'énergie, réduit le stress et renforce l'immunité.",10
29,asthénies,,Vide de Qi,Rate,66,10,10,Si Jun Zi Tang,Décoction des 4 Gentilshommes,Tonifie le Qi de la Rate.,"asthénies, ballonnements, diarrhées chroniques, vide de Qi de la Rate",2 gélules matin et soir avant les repas. Déconseillé aux femmes ayant des antécédents de cancer du sein.,Déconseillé aux femmes ayant des antécédents de cancer du sein,,,,,,Rate,,Validée,112,44,10,Ministre,26.7,44,,白术,Atractylodes macrocephala,Rhizome,"Tonifie la Rate, élimine l'humidité. Utile en cas de fatigue et de troubles digestifs.",7
29,asthénies,,Vide de Qi,Rate,66,10,10,Si Jun Zi Tang,Décoction des 4 Gentilshommes,Tonifie le Qi de la Rate.,"asthénies, ballonnements, diarrhées chroniques, vide de Qi de la Rate",2 gélules matin et soir avant les repas. Déconseillé aux femmes ayant des antécédents de cancer du sein.,Déconseillé aux femmes ayant des antécédents de cancer du sein,,,,,,Rate,,Validée,113,17,10,Conseiller,26.7,17,,茯苓,Poria cocos,Sclérote,"Diurétique, élimine l'humidité, renforce la Rate. Utilisé pour les œdèmes et les troubles digestifs.",4
29,asthénies,,Vide de Qi,Rate,66,10,10,Si Jun Zi Tang,Décoction des 4 Gentilshommes,Tonifie le Qi de la Rate.,"asthénies, ballonnements, diarrhées chroniques, vide de Qi de la Rate",2 gélules matin et soir avant les repas. Déconseillé aux femmes ayant des antécédents de cancer du sein.,Déconseillé aux femmes ayant des antécédents de cancer du sein,,,,,,Rate,,Validée,114,18,10,Ambassadeur,17.3,18,,甘草,Glycyrrhiza uralensis,Racine,"Anti-inflammatoire, harmonise les formules. Traite les troubles digestifs et les inflammations.",2
29,asthénies,,Vide de Qi,Rate,67,19,19,Bu Zhong Yi Qi,Décoction pour tonifier le Centre et augmenter le Qi,Tonifie le Qi du Foyer Médian. Fait élever le Yang et le Qi.,"asthénies, diarrhées chroniques, vide de Qi de la Rate",2 gélules matin et soir avant les repas. Déconseillé aux enfants et aux femmes ayant des antécédents de cancer du sein.,Déconseillé aux enfants et aux femmes ayant des antécédents de cancer du sein,,,,,,Rate,,Validée,180,12,19,Empereur,16.9,12,,黄芪,Astragalus membranaceus,Racine,"Stimule les défenses immunitaires, tonifie le Qi. Indiquée en cas de fatigue, convalescence et faiblesse générale.",10
29,asthénies,,Vide de Qi,Rate,67,19,19,Bu Zhong Yi Qi,Décoction pour tonifier le Centre et augmenter le Qi,Tonifie le Qi du Foyer Médian. Fait élever le Yang et le Qi.,"asthénies, diarrhées chroniques, vide de Qi de la Rate",2 gélules matin et soir avant les repas. Déconseillé aux enfants et aux femmes ayant des antécédents de cancer du sein.,Déconseillé aux enfants et aux femmes ayant des antécédents de cancer du sein,,,,,,Rate,,Validée,181,44,19,Ministre,11.2,44,,白术,Atractylodes macrocephala,Rhizome,"Tonifie la Rate, élimine l'humidité. Utile en cas de fatigue et de troubles digestifs.",7
29,asthénies,,Vide de Qi,Rate,67,19,19,Bu Zhong Yi Qi,Décoction pour tonifier le Centre et augmenter le Qi,Tonifie le Qi du Foyer Médian. Fait élever le Yang et le Qi.,"asthénies, diarrhées chroniques, vide de Qi de la Rate",2 gélules matin et soir avant les repas. Déconseillé aux enfants et aux femmes ayant des antécédents de cancer du sein.,Déconseillé aux enfants et aux femmes ayant des antécédents de cancer du sein,,,,,,Rate,,Validée,182,22,19,Ministre,16.9,22,,人参,Panax ginseng,Racine,"Tonifiant général, améliore l'énergie, réduit le stress et renforce l'immunité.",7
29,asthénies,,Vide de Qi,Rate,67,19,19,Bu Zhong Yi Qi,Décoction pour tonifier le Centre et augmenter le Qi,Tonifie le Qi du Foyer Médian. Fait élever le Yang et le Qi.,"asthénies, diarrhées chroniques, vide de Qi de la Rate",2 gélules matin et soir avant les repas. Déconseillé aux enfants et aux femmes ayant des antécédents de cancer du sein.,Déconseillé aux enfants et aux femmes ayant des antécédents de cancer du sein,,,,,,Rate,,Validée,183,18,19,Ministre,16.9,18,,甘草,Glycyrrhiza uralensis,Racine,"Anti-inflammatoire, harmonise les formules. Traite les troubles digestifs et les inflammations.",7
